"# GtoPdb Version: 2024.2 - published: 2024-06-26"
"Target","Target ID","Target Subunit IDs","Target Gene Symbol","Target UniProt ID","Target Ensembl Gene ID","Target Ligand","Target Ligand ID","Target Ligand Subunit IDs","Target Ligand Gene Symbol","Target Ligand UniProt ID","Target Ligand Ensembl Gene ID","Target Ligand PubChem SID","Target Species","Ligand ID","Ligand","Ligand Type","Ligand Subunit IDs","Ligand Gene Symbol","Ligand Species","Ligand PubChem SID","Approved","Type","Action","Action comment","Selectivity","Endogenous","Primary Target","concentration Range","Affinity Units","Affinity High","Affinity Median","Affinity Low","Original Affinity Units","Original Affinity Low nm","Original Affinity Median nm","Original Affinity High nm","Original Affinity Relation","Assay Description","Receptor Site","Ligand Context","PubMed ID"
"kisspeptin receptor","266",,"KISS1R","Q969F8","ENSG00000116014",,"",,,,,"","Human","1288","kisspeptin-54","Peptide",,"KISS1","Human","135651801","false","Agonist","Full agonist","","Selective","true","false","","pKi","9.5","","8.8","-","","","","=","","","","11385580|11457843"
"kisspeptin receptor","266",,"Kiss1r","Q924U1","ENSRNOG00000011954",,"",,,,,"","Rat","1288","kisspeptin-54","Peptide",,"KISS1","Human","135651801","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","8.7","","-","","","","=","","","","11457843"
"kisspeptin receptor","266",,"KISS1R","Q969F8","ENSG00000116014",,"",,,,,"","Human","1289","kisspeptin-9","Peptide",,,,"135652244","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","7.0","","-","","","","=","","","","11385580"
"kisspeptin receptor","266",,"KISS1R","Q969F8","ENSG00000116014",,"",,,,,"","Human","1281","[<sup>125</sup>I]kisspeptin-10 (human)","Peptide",,,,"135652526","false","Agonist","Full agonist","","Not Determined","false","false","","pKd","","8.7","","Kd","","1.9","","=","","","","11457843"
"kisspeptin receptor","266",,"KISS1R","Q969F8","ENSG00000116014",,"",,,,,"","Human","3792","[<sup>125</sup>I]kisspeptin-13 (human)","Peptide",,,,"178100641","false","Agonist","Full agonist","","Not Determined","false","false","","pKd","","9.7","","Kd","","0.2","","=","","","","17023533"
"kisspeptin receptor","266",,"KISS1R","Q969F8","ENSG00000116014",,"",,,,,"","Human","4013","[<sup>125</sup>I]kisspeptin-14 (human)","Peptide",,,,"178100839","false","Agonist","Full agonist","","Not Determined","false","false","","-","","","","-","","","","=","","","","17023533"
"kisspeptin receptor","266",,"KISS1R","Q969F8","ENSG00000116014",,"",,,,,"","Human","1282","[<sup>125</sup>I]kisspeptin-54 (human)","Peptide",,,,"135652527","false","Agonist","Full agonist",,,"false","false","","pKd","","10.0","",,"","","",,,,,"11385580"
"kisspeptin receptor","266",,"KISS1R","Q969F8","ENSG00000116014",,"",,,,,"","Human","1280","[<sup>125</sup>I]Tyr<sup>45</sup>-kisspeptin-15","Peptide",,,,"135652567","false","Agonist","Full agonist","","Not Determined","false","false","","pKd","","10.0","","Kd","","0.1","","=","","","","11385580"
"kisspeptin receptor","266",,"KISS1R","Q969F8","ENSG00000116014",,"",,,,,"","Human","4012","peptide 234","Peptide",,,,"178100838","false","Antagonist","Antagonist",,"Selective","false","false","","-","","","","-","","","","=","",,,"19321788"
"LH receptor","254",,"LHCGR","P22888","ENSG00000138039",,"",,,,,"","Human","1160","hCG","Peptide","4396|3731","CGA|CGB3","Human","135651787","false","Agonist","Full agonist","","Selective","true","false","","pKd","11.800000190734863","","9.899999618530273","-","","","","=","","","","12727981|1922095"
"LH receptor","254",,"LHCGR","P22888","ENSG00000138039",,"",,,,,"","Human","1159","LH","Peptide","3732|3731","CGA|LHB","Human","135651804","true","Agonist","Full agonist","","Selective","true","true","","pIC50","10.899999618530273","","9.899999618530273","-","","","","=","","","","12727981|1922095"
"LH receptor","254",,"LHCGR","P22888","ENSG00000138039",,"",,,,,"","Human","3775","[<sup>125</sup>I]chorionic gonadotropin (human)","Peptide",,,,"178100625","false","Agonist","Full agonist","","Not Determined","false","false","","-","","","","-","","","","=","","","",
"LH receptor","254",,"LHCGR","P22888","ENSG00000138039",,"",,,,,"","Human","3793","[<sup>125</sup>I]LH","Peptide",,,,"178100642","false","Agonist","Full agonist","","Not Determined","false","false","","-","","","","-","","","","=","","","",
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","2936","2-oleoyl-LPA","Metabolite",,,,"135649710","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","6.699999809265137","","-","","","","=","","","","10922489"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","2913","alkyl OMPT","Synthetic organic",,,,"135649916","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","6.199999809265137","","6.099999904632568","-","","","","=","","","","16892372"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","11313","CpX","Synthetic organic",,,,"434321748","false","Agonist","Agonist","","Not Determined","false","false","","pKi","","7.300000190734863","","Ki","","50.0","","=","","","","32409422"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","11313","CpX","Synthetic organic",,,,"434321748","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","7.5","","EC50","","31.600000381469727","","=","","","","32409422"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","11314","CpY","Synthetic organic",,,,"434321749","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","6.300000190734863","","EC50","","501.0","","=","","","","32409422"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","11314","CpY","Synthetic organic",,,,"434321749","false","Agonist","Agonist","","Not Determined","false","false","","pKi","","8.300000190734863","","Ki","","5.0","","=","","","","32409422"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","10587","UCM-05194","Synthetic organic",,,,"404859034","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","6.619999885559082","","EC50","","240.0","","=","","","","31790581"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","10587","UCM-05194","Synthetic organic",,,,"404859034","false","Agonist","Agonist","","Not Determined","false","false","","pKd","","7.710000038146973","","Kd","","19.600000381469727","","=","","","","31790581"
"LPA<sub>1</sub> receptor","272",,"Lpar1","P61793","ENSMUSG00000038668",,"",,,,,"","Mouse","2906","LPA","Metabolite",,,,"135651509","false","Agonist","Full agonist","","Not Determined","true","false","","pEC50","8.300000190734863","","7.900000095367432","EC50","11.699999809265137","","5.0","=","","","","18781939|8922387|20505096"
"LPA<sub>1</sub> receptor","272",,"Lpar1","P61793","ENSMUSG00000038668",,"",,,,,"","Mouse","6982","NAEPA","Synthetic organic",,,,"178103561","false","Agonist","Partial agonist","","Not Determined","false","false","","pEC50","","6.710000038146973","","EC50","","197.0","","=","","","","18781939"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","6983","oleoyl-thiophosphate","Synthetic organic",,,,"178103562","false","Agonist","Partial agonist","","Not Determined","false","false","","pEC50","","6.710000038146973","","EC50","","193.0","","=","","","","16033271"
"LPA<sub>1</sub> receptor","272",,"Lpar1","P61793","ENSMUSG00000038668",,"",,,,,"","Mouse","6983","oleoyl-thiophosphate","Synthetic organic",,,,"178103562","false","Agonist","Partial agonist","","Not Determined","false","false","","pEC50","","6.710000038146973","","EC50","","193.0","","=","","","","20729877"
"LPA<sub>1</sub> receptor","272",,"Lpar1","P61793","ENSMUSG00000038668",,"",,,,,"","Mouse","6984","T13","Synthetic organic",,,,"178103563","false","Agonist","Partial agonist","","Not Determined","false","false","","pEC50","","6.300000190734863","","EC50","","500.0","","=","","","","18781939|20729877"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","13337","ACT-1016-0707","Synthetic organic",,,,"","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","8.539999961853027","","IC50","","2.9000000953674316","","=","IC<sub>50</sub> value corrected for unbound fraction in a Tango assay.","","","38349250"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","6988","AM095","Synthetic organic",,,,"178103567","false","Antagonist","Antagonist","","Selective","false","true","","pIC50","6.099999904632568","","6.0","-","","","","=","","","","21159750"
"LPA<sub>1</sub> receptor","272",,"Lpar1","P61793","ENSMUSG00000038668",,"",,,,,"","Mouse","6988","AM095","Synthetic organic",,,,"178103567","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","6.110000133514404","","IC50","","778.0","","=","","","","21159750"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","2905","AM966","Synthetic organic",,,,"135649931","false","Antagonist","Antagonist","","Selective","false","false","","pIC50","7.800000190734863","","6.699999809265137","IC50","199.0","","15.800000190734863","=","","","","21159750"
"LPA<sub>1</sub> receptor","272",,"Lpar1","P61793","ENSMUSG00000038668",,"",,,,,"","Mouse","2905","AM966","Synthetic organic",,,,"135649931","false","Antagonist","Antagonist",,"Not Determined","false","false","","pEC50","","7.7","",,"","","",,,,,"20649573"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","200","amitriptyline","Synthetic organic",,,,"135649939","true","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","6.21999979019165","","IC50","","600.0","","~","","","","32007501"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","6987","anti-BrP-LPA","Synthetic organic",,,,"178103566","false","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","6.119999885559082","","Ki","","752.0","","=","","","","19509223"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","6987","anti-BrP-LPA","Synthetic organic",,,,"178103566","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","5.679999828338623","","IC50","","2079.0","","=","","","","19509223"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","9498","BMS-986020","Synthetic organic",,,,"329968437","false","Antagonist","Antagonist","","Selective","false","true","","pIC50","","8.899999618530273","","-","","","","=","","","",
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","11798","BMS-986278","Synthetic organic",,,,"458923833","false","Antagonist","Antagonist","","Not Determined","false","false","","pKB","","8.15999984741211","","KB","","6.900000095367432","","=","","","","34709814"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","6985","BrP-LPA","Synthetic organic",,,,"178103564","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","5.340000152587891","","IC50","","4520.0","","=","","","","19509223"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","6985","BrP-LPA","Synthetic organic",,,,"178103564","false","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","6.090000152587891","","Ki","","805.0","","=","","","","19509223"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","2916","dioctanoylglycerol pyrophosphate","Synthetic organic",,,,"135650190","false","Antagonist","Antagonist","","Selective","false","false","","pKi","5.179999828338623","","5.150000095367432","Ki","7000.0","","6600.0","=","","","","18781939|11562440"
"LPA<sub>1</sub> receptor","272",,"Lpar1","P61793","ENSMUSG00000038668",,"",,,,,"","Mouse","2907","Ki16425","Synthetic organic",,,,"135650457","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","6.900000095367432","","6.599999904632568","IC50","250.0","","130.0","=","","","","14500756"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","135","mianserin","Synthetic organic",,,,"135650606","true","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","7.0","","IC50","","100.0","","~","","","","32007501"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","8588","ONO-3080573","Synthetic organic",,,,"252166789","false","Antagonist","Antagonist","","Not Determined","false","true","","pIC50","","7.960000038146973","","IC50","","11.0","","=","FLIPR intracellular calcium mobilisation assay","","","26091040"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","9499","ONO-7300243","Synthetic organic",,,,"329968438","false","Antagonist","Antagonist","","Selective","false","true","","pIC50","","6.800000190734863","","IC50","","160.0","","=","","","","27774128"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","8589","ONO-9780307","Synthetic organic",,,,"252166790","false","Antagonist","Antagonist","","Not Determined","false","true","","pIC50","","7.570000171661377","","IC50","","27.0","","=","FLIPR intracellular calcium mobilisation assay","","","26091040"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","8590","ONO-9910539","Synthetic organic",,,,"252166791","false","Antagonist","Antagonist","","Not Determined","false","true","","pIC50","","7.659999847412109","","IC50","","22.0","","=","FLIPR intracellular calcium mobilisation assay","","","26091040"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","11315","SAR100842","Synthetic organic",,,,"434321750","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","7.300000190734863","","6.699999809265137","IC50","200.0","","50.0","=","","","","32627178"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","6986","syn-BrP-LPA","Synthetic organic",,,,"178103565","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","6.190000057220459","","IC50","","648.0","","=","","","","19509223"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","6986","syn-BrP-LPA","Synthetic organic",,,,"178103565","false","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","6.559999942779541","","Ki","","273.0","","=","","","","19509223"
"LPA<sub>1</sub> receptor","272",,"Lpar1","P61793","ENSMUSG00000038668",,"",,,,,"","Mouse","2909","VPC12249","Synthetic organic",,,,"135651308","false","Antagonist","Antagonist","","Not Determined","false","false","","pKi","6.860000133514404","","5.239999771118164","Ki","5700.0","","137.0","=","","","","11723223"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","5450","VPC32179","Synthetic organic",,,,"178102101","false","Antagonist","Antagonist","","Not Determined","false","false","","-","","","","-","","","","=","","","","15125924"
"LPA<sub>1</sub> receptor","272",,"LPAR1","Q92633","ENSG00000198121",,"",,,,,"","Human","2908","VPC32183","Synthetic organic",,,,"135651309","false","Antagonist","Antagonist",,"Not Determined","false","false","","pKi","","7.75","",,"","","",,,,,"15125924"
"LPA<sub>1</sub> receptor","272",,"Lpar1","P61793","ENSMUSG00000038668",,"",,,,,"","Mouse","2908","VPC32183","Synthetic organic",,,,"135651309","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","6.960000038146973","","IC50","","109.0","","=","","","","15125924"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","2936","2-oleoyl-LPA","Metabolite",,,,"135649710","false","Agonist","Agonist",,"Not Determined","false","false","","pEC50","","8.0","",,"","","",,,,,"10922489"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","11313","CpX","Synthetic organic",,,,"434321748","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","6.900000095367432","","EC50","","126.0","","=","","","","32409422"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","11313","CpX","Synthetic organic",,,,"434321748","false","Agonist","Agonist","","Not Determined","false","false","","pKi","","7.099999904632568","","Ki","","79.0","","=","","","","32409422"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","11314","CpY","Synthetic organic",,,,"434321749","false","Agonist","Agonist","","Not Determined","false","false","","pKi","","8.699999809265137","","Ki","","2.0","","=","","","","32409422"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","11314","CpY","Synthetic organic",,,,"434321749","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","7.5","","EC50","","31.600000381469727","","=","","","","32409422"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","2910","farnesyl diphosphate","Metabolite",,,,"135651487","false","Agonist","Agonist","","Not Determined","true","false","","pIC50","","5.679999828338623","","-","","","","=","","","","19366702"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","6580","GRI977143","Synthetic organic",,,,"178103194","false","Agonist","Agonist","","Selective","false","false","","pEC50","","4.480000019073486","","EC50","","33000.0","","=","","","","22968304"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","2906","LPA","Metabolite",,,,"135651509","false","Agonist","Agonist",,"Not Determined","true","false","","pEC50","8.16","","6.71",,"","","",,,,,"10727522|15177455"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","11316","Radioprotectin-1","Synthetic organic",,,,"434321751","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","11.300000190734863","","EC50","","0.004999999888241291","","=","","","","30063964"
"LPA<sub>2</sub> receptor","273",,"Lpar2","Q9JL06","ENSMUSG00000031861",,"",,,,,"","Mouse","11316","Radioprotectin-1","Synthetic organic",,,,"434321751","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","7.599999904632568","","EC50","","25.0","","=","","","","30063964"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","4030","decyl dihydrogen phosphate","Synthetic organic",,,,"178100856","false","Agonist","Full agonist","","Selective","false","false","","pEC50","","5.4","","EC50","","3700.0","","=","","","","12695531"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","4031","dodecylphosphate","Synthetic organic",,,,"178100857","false","Agonist","Full agonist","","Selective","false","false","","pEC50","","6.2","","EC50","","700.0","","=","","","","12695531"
"LPA<sub>2</sub> receptor","273",,"Lpar2","Q9JL06","ENSMUSG00000031861",,"",,,,,"","Mouse","2906","LPA","Metabolite",,,,"135651509","false","Agonist","Full agonist","","Not Determined","true","false","","pEC50","8.170000076293945","","8.0","EC50","10.0","","6.800000190734863","=","","","","18781939|9525886"
"LPA<sub>2</sub> receptor","273",,"Lpar2","Q9JL06","ENSMUSG00000031861",,"",,,,,"","Mouse","6982","NAEPA","Synthetic organic",,,,"178103561","false","Agonist","Full agonist","","Not Determined","false","false","","pEC50","","7.519999980926514","","EC50","","30.0","","=","","","","18781939"
"LPA<sub>2</sub> receptor","273",,"Lpar2","Q9JL06","ENSMUSG00000031861",,"",,,,,"","Mouse","6990","dodecyl-thiophosphate","Synthetic organic",,,,"178103569","false","Agonist","Partial agonist","","Not Determined","false","false","","pEC50","","6.0","","EC50","","1000.0","","=","","","","16033271"
"LPA<sub>2</sub> receptor","273",,"Lpar2","Q9JL06","ENSMUSG00000031861",,"",,,,,"","Mouse","6983","oleoyl-thiophosphate","Synthetic organic",,,,"178103562","false","Agonist","Partial agonist","","Not Determined","false","false","","pEC50","","6.610000133514404","","EC50","","244.0","","=","","","","16033271"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","2905","AM966","Synthetic organic",,,,"135649931","false","Antagonist","Antagonist",,"Not Determined","false","false","","pIC50","","5.8","",,"","","",,,,,"20649573"
"LPA<sub>2</sub> receptor","273",,"Lpar2","Q9JL06","ENSMUSG00000031861",,"",,,,,"","Mouse","2905","AM966","Synthetic organic",,,,"135649931","false","Antagonist","Antagonist",,"Not Determined","false","false","","pIC50","","4.6","",,"","","",,,,,"20649573"
"LPA<sub>2</sub> receptor","273",,"Lpar2","Q9JL06","ENSMUSG00000031861",,"",,,,,"","Mouse","6985","BrP-LPA","Synthetic organic",,,,"178103564","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","6.329999923706055","","IC50","","468.0","","=","","","","19509223"
"LPA<sub>2</sub> receptor","273",,"Lpar2","Q9JL06","ENSMUSG00000031861",,"",,,,,"","Mouse","6985","BrP-LPA","Synthetic organic",,,,"178103564","false","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","6.610000133514404","","Ki","","245.0","","=","","","","19509223"
"LPA<sub>2</sub> receptor","273",,"Lpar2","Q9JL06","ENSMUSG00000031861",,"",,,,,"","Mouse","6993","compound 15 [PMID: 18178086]","Synthetic organic",,,,"178103572","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","7.769999980926514","","IC50","","17.0","","=","","","","18178086"
"LPA<sub>2</sub> receptor","273",,,,,,"",,,,,"","None","2911","farnesyl monophosphate","Metabolite",,,,"135651488","false","Antagonist","Antagonist",,"Not Determined","true","false","","pIC50","","6.8","",,"","","",,,,,"19366702"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","6579","H2L5186303","Synthetic organic",,,,"178103193","false","Antagonist","Antagonist","","Selective","false","false","","pIC50","","8.050000190734863","","IC50","","8.899999618530273","","=","","","","18467108|19800804"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","2907","Ki16425","Synthetic organic",,,,"135650457","false","Antagonist","Antagonist",,"Not Determined","false","false","","pKi","","5.25","",,"","","",,,,,"14500756"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","12522","UCM-14216","Synthetic organic",,,,"479821312","false","Antagonist","Antagonist","","Selective","false","false","","pKd","","8.890000343322754","","Kd","","1.2999999523162842","","=","","","","35948083"
"LPA<sub>2</sub> receptor","273",,"LPAR2","Q9HBW0","ENSG00000064547",,"",,,,,"","Human","12522","UCM-14216","Synthetic organic",,,,"479821312","false","Antagonist","Antagonist","","Selective","false","false","","pIC50","","5.71999979019165","","IC50","","1900.0","","=","","","","35948083"
"LPA<sub>3</sub> receptor","274",,"LPAR3","Q9UBY5","ENSG00000171517",,"",,,,,"","Human","2936","2-oleoyl-LPA","Metabolite",,,,"135649710","false","Agonist","Agonist",,"Not Determined","false","false","","pEC50","","8.0","",,"","","",,,,,"10922489"
"LPA<sub>3</sub> receptor","274",,"LPAR3","Q9UBY5","ENSG00000171517",,"",,,,,"","Human","2913","alkyl OMPT","Synthetic organic",,,,"135649916","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","7.21","","-","","","","=","","","","16892372"
"LPA<sub>3</sub> receptor","274",,"LPAR3","Q9UBY5","ENSG00000171517",,"",,,,,"","Human","2915","&alpha;-fluoromethylenephosphonate","Synthetic organic",,,,"135649923","false","Agonist","Agonist",,"Selective","false","false","","pEC50","","9.3","",,"","","",,,,,"15857137"
"LPA<sub>3</sub> receptor","274",,"LPAR3","Q9UBY5","ENSG00000171517",,"",,,,,"","Human","11313","CpX","Synthetic organic",,,,"434321748","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","7.199999809265137","","EC50","","63.0","","=","","","","32409422"
"LPA<sub>3</sub> receptor","274",,"LPAR3","Q9UBY5","ENSG00000171517",,"",,,,,"","Human","11314","CpY","Synthetic organic",,,,"434321749","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","7.699999809265137","","EC50","","20.0","","=","","","","32409422"
"LPA<sub>3</sub> receptor","274",,"LPAR3","Q9UBY5","ENSG00000171517",,"",,,,,"","Human","2916","dioctanoylglycerol pyrophosphate","Synthetic organic",,,,"135650190","false","Agonist","Agonist","","Not Determined","false","false","","pIC50","","6.96999979019165","","IC50","","106.0","","=","","","","11562440"
"LPA<sub>3</sub> receptor","274",,"LPAR3","Q9UBY5","ENSG00000171517",,"",,,,,"","Human","2906","LPA","Metabolite",,,,"135651509","false","Agonist","Agonist",,"Not Determined","true","false","","pKd","","6.69","",,"","","",,,,,"10488122"
"LPA<sub>3</sub> receptor","274",,"Lpar3","Q9EQ31","ENSMUSG00000036832",,"",,,,,"","Mouse","2906","LPA","Metabolite",,,,"135651509","false","Agonist","Agonist","","Not Determined","true","false","","pEC50","","6.599999904632568","","EC50","","253.0","","=","","","","18781939"
"LPA<sub>3</sub> receptor","274",,"Lpar3","Q9EQ31","ENSMUSG00000036832",,"",,,,,"","Mouse","6982","NAEPA","Synthetic organic",,,,"178103561","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","5.300000190734863","","EC50","","5000.0","",">","","","","18781939"
"LPA<sub>3</sub> receptor","274",,"LPAR3","Q9UBY5","ENSG00000171517",,"",,,,,"","Human","2912","OMPT","Synthetic organic",,,,"135650759","false","Agonist","Agonist",,"Selective","false","false","","pEC50","","7.17","","-","","","","=","",,,"12554733"
"LPA<sub>3</sub> receptor","274",,"Lpar3","Q9EQ31","ENSMUSG00000036832",,"",,,,,"","Mouse","6984","T13","Synthetic organic",,,,"178103563","false","Agonist","Agonist","","Not Determined","false","false","","pEC50","","9.300000190734863","","EC50","","0.5","","=","","","","18781939"
"LPA<sub>3</sub> receptor","274",,"Lpar3","Q9EQ31","ENSMUSG00000036832",,"",,,,,"","Mouse","6983","oleoyl-thiophosphate","Synthetic organic",,,,"178103562","false","Agonist","Partial agonist","","Not Determined","false","false","","pEC50","","6.260000228881836","","EC50","","546.0","","=","","","","16033271"
"LPA<sub>3</sub> receptor","274",,"LPAR3","Q9UBY5","ENSG00000171517",,"",,,,,"","Human","2905","AM966","Synthetic organic",,,,"135649931","false","Antagonist","Antagonist",,"Not Determined","false","false","","pIC50","","5.7","",,"","","",,,,,"20649573"
"LPA<sub>3</sub> receptor","274",,"Lpar3","Q9EQ31","ENSMUSG00000036832",,"",,,,,"","Mouse","2905","AM966","Synthetic organic",,,,"135649931","false","Antagonist","Antagonist",,"Not Determined","false","false","","pIC50","","6.8","",,"","","",,,,,"20649573"
"LPA<sub>3</sub> receptor","274",,"Lpar3","Q9EQ31","ENSMUSG00000036832",,"",,,,,"","Mouse","6989","compound 12 [PMID: 19800804]","Synthetic organic",,,,"178103568","false","Antagonist","Antagonist","","Not Determined","false","false","","pIC50","","5.519999980926514","","IC50","","2992.0","","=","","","","19800804"
"LPA<sub>3</sub> receptor","274",,"LPAR3","Q9UBY5","ENSG00000171517",,"",,,,,"","Human","2916","dioctanoylglycerol pyrophosphate","Synthetic organic",,,,"135650190","false","Antagonist","Antagonist","","Selective","false","false","","pKi","7.0","","5.5","Ki","","3330.0","","=","","","","14500756|11562440"
"LPA<sub>3</sub> receptor","274",,"LPAR3","Q9UBY5","ENSG00000171517",,"",,,,,"","Human","4031","dodecylphosphate","Synthetic organic",,,,"178100857","false","Antagonist","Antagonist","","Selective","false","false","","pKi","","7.05","","-","","","","=","","","","12695531"
"LPA<sub>3</sub> receptor","274",,"Lpar3","Q9EQ31","ENSMUSG00000036832",,"",,,,,"","Mouse","6990","dodecyl-thiophosphate","Synthetic organic",,,,"178103569","false","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","7.889999866485596","","Ki","","13.0","","=","","","","16033271"
